order_id,date,year,month,region,store,channel,segment,category,product_name,unit_price,quantity,discount_rate,revenue,margin_rate,profit,status
989F568E,2024-03-18,2024,2024-03,West,Store C,Online,Corporate,Electronics,Headphones,510.13,1,0.105,456.57,0.292,133.32,Completed
7BC242D2,2024-07-25,2024,2024-07,East,Store E,Online,Consumer,Electronics,Smartwatch,935.43,3,0.071,2607.04,0.242,630.9,Completed
7B5F3439,2024-01-26,2024,2024-01,Central,Store E,Online,Consumer,Electronics,Tablet,330.74,3,0.082,910.86,0.262,238.65,Completed
090DD4D3,2024-06-11,2024,2024-06,North,Store C,Offline,Consumer,Beauty,Shampoo,87.79,1,0.081,80.68,0.3,24.2,Completed
B6D15111,2024-12-06,2024,2024-12,West,Store B,Online,Consumer,Apparel,Jeans,77.22,5,0.19,312.74,0.25,78.18,Completed
4D9D67B5,2024-01-31,2024,2024-01,West,Store C,Offline,Consumer,Electronics,Smartphone,378.35,2,0.23,582.66,0.161,93.81,Completed
8DFC34D0,2025-06-18,2025,2025-06,South,Store A,Online,SMB,Beauty,Serum,65.13,2,0.088,118.8,0.358,42.53,Completed
E95B1DF2,2024-10-16,2024,2024-10,East,Store A,Online,SMB,Electronics,Laptop,894.2,4,0.055,3380.08,0.293,990.36,Returned
2AB9BAA5,2024-06-11,2024,2024-06,North,Store D,Online,Corporate,Apparel,Dress,22.46,4,0.13,78.16,0.331,25.87,Completed
F370841D,2025-03-26,2025,2025-03,North,Store E,Offline,Consumer,Apparel,Sneakers,138.02,2,0.109,245.95,0.307,75.51,Completed
ADBA8FA3,2024-03-15,2024,2024-03,South,Store A,Online,Consumer,Apparel,Jacket,117.29,5,0.208,464.47,0.358,166.28,Returned
46E7FCA5,2024-06-22,2024,2024-06,South,Store C,Offline,Consumer,Grocery,Olive Oil 500ml,4.93,5,0.267,18.07,0.273,4.93,Completed
E069562C,2025-05-21,2025,2025-05,East,Store E,Online,Consumer,Grocery,Eggs 12,40.86,7,0.16,240.26,0.333,80.01,Completed
A4446E4D,2024-05-09,2024,2024-05,South,Store E,Online,Consumer,Beauty,Conditioner,36.77,3,0.095,99.83,0.257,25.66,Completed
74E2B040,2025-01-30,2025,2025-01,Central,Store C,Online,Consumer,Apparel,Sneakers,42.88,4,0.016,168.78,0.436,73.59,Completed
D6702853,2024-02-13,2024,2024-02,North,Store E,Online,Consumer,Beauty,Moisturizer,40.13,2,0.176,66.13,0.219,14.48,Completed
4A03DF38,2024-10-14,2024,2024-10,Central,Store E,Online,Corporate,Home,Desk,138.54,8,0.138,955.37,0.244,233.11,Completed
DF73CB23,2024-12-21,2024,2024-12,East,Store C,Online,Consumer,Grocery,Milk 1L,28.9,5,0.1,130.05,0.183,23.8,Completed
45CE891E,2024-04-23,2024,2024-04,South,Store C,Offline,SMB,Electronics,Headphones,729.64,3,0.186,1781.78,0.244,434.75,Cancelled
10912F70,2024-06-25,2024,2024-06,Central,Store A,Offline,Corporate,Beauty,Conditioner,51.22,2,0.208,81.13,0.237,19.23,Completed
48969CCB,2024-10-24,2024,2024-10,East,Store D,Offline,Consumer,Beauty,Moisturizer,73.61,7,0.0,515.27,0.24,123.66,Completed
394F82FA,2024-11-14,2024,2024-11,North,Store E,Offline,Consumer,Electronics,Camera,483.25,4,0.19,1565.73,0.305,477.55,Completed
8991CAFC,2024-03-24,2024,2024-03,Central,Store D,Online,Corporate,Electronics,Smartphone,271.7,5,0.168,1130.27,0.359,405.77,Completed
202B20B2,2024-08-09,2024,2024-08,South,Store B,Online,Consumer,Electronics,Headphones,327.37,6,0.214,1543.88,0.374,577.41,Returned
7BD56992,2025-06-23,2025,2025-06,East,Store B,Online,Consumer,Grocery,Eggs 12,26.97,1,0.086,24.65,0.269,6.63,Completed
9D8CF0E5,2024-06-23,2024,2024-06,West,Store A,Offline,Consumer,Home,Vacuum,114.32,2,0.237,174.45,0.263,45.88,Completed
C0B28EF9,2025-02-28,2025,2025-02,West,Store D,Online,Consumer,Apparel,Sneakers,116.33,5,0.092,528.14,0.315,166.36,Completed
76A0EA9B,2024-04-18,2024,2024-04,West,Store E,Offline,Consumer,Beauty,Shampoo,28.58,3,0.05,81.45,0.243,19.79,Completed
113A8781,2024-09-06,2024,2024-09,Central,Store C,Offline,Consumer,Grocery,Olive Oil 500ml,27.18,3,0.059,76.73,0.174,13.35,Completed
A0F21B1C,2024-10-06,2024,2024-10,West,Store C,Online,SMB,Electronics,Laptop,249.73,5,0.173,1032.63,0.205,211.69,Completed
D50FA837,2024-11-17,2024,2024-11,North,Store B,Online,Consumer,Home,Desk,262.72,2,0.181,430.34,0.3,129.1,Completed
AB6790A6,2025-01-22,2025,2025-01,East,Store E,Online,Corporate,Home,Lamp,185.35,4,0.058,698.4,0.197,137.58,Completed
95340248,2025-03-05,2025,2025-03,East,Store D,Offline,Consumer,Apparel,Sneakers,45.38,3,0.153,115.31,0.321,37.01,Completed
2B5E0ABA,2025-01-13,2025,2025-01,North,Store D,Offline,Consumer,Electronics,Smartphone,709.85,6,0.0,4259.1,0.277,1179.77,Completed
39D0AAF4,2025-03-11,2025,2025-03,East,Store C,Online,Corporate,Grocery,Rice 5kg,22.26,3,0.269,48.82,0.229,11.18,Completed
A77BE3C3,2025-04-23,2025,2025-04,West,Store D,Offline,Consumer,Electronics,Tablet,866.62,2,0.096,1566.85,0.285,446.55,Cancelled
AE248595,2024-06-25,2024,2024-06,East,Store C,Offline,Consumer,Grocery,Rice 5kg,33.83,1,0.033,32.71,0.256,8.37,Completed
1B4E80E6,2025-03-22,2025,2025-03,South,Store A,Online,Corporate,Home,Desk,306.66,3,0.259,681.71,0.218,148.61,Completed
4F4177B4,2024-10-07,2024,2024-10,East,Store C,Online,Consumer,Beauty,Moisturizer,84.4,3,0.126,221.3,0.342,75.68,Returned
56F15A92,2024-05-20,2024,2024-05,East,Store D,Online,Consumer,Apparel,Hoodie,24.32,3,0.11,64.93,0.168,10.91,Completed
B3788D29,2024-04-03,2024,2024-04,West,Store E,Online,Consumer,Apparel,Hoodie,45.93,2,0.22,71.65,0.166,11.89,Completed
7B1E7021,2025-02-16,2025,2025-02,Central,Store C,Online,Consumer,Electronics,Smartphone,285.05,3,0.163,715.76,0.301,215.44,Completed
B7A0F07C,2024-12-09,2024,2024-12,South,Store A,Online,Consumer,Electronics,Camera,427.04,3,0.148,1091.51,0.218,237.95,Completed
33874E45,2024-02-08,2024,2024-02,South,Store C,Offline,Consumer,Apparel,Sneakers,90.88,3,0.13,237.2,0.255,60.49,Completed
556F3C98,2024-11-13,2024,2024-11,South,Store B,Offline,Consumer,Apparel,Jeans,33.44,3,0.0,100.32,0.257,25.78,Completed
95C8C678,2024-01-25,2024,2024-01,Central,Store E,Online,Consumer,Electronics,Laptop,455.95,2,0.072,846.24,0.261,220.87,Completed
31E19C5B,2024-07-30,2024,2024-07,Central,Store B,Online,Consumer,Grocery,Coffee 500g,5.99,3,0.25,13.48,0.205,2.76,Completed
5F2475A3,2024-11-04,2024,2024-11,South,Store D,Online,Corporate,Electronics,Laptop,193.87,1,0.103,173.9,0.416,72.34,Completed
D5D5F37C,2024-12-17,2024,2024-12,Central,Store B,Online,Consumer,Electronics,Headphones,808.66,5,0.0,4043.3,0.292,1180.64,Completed
E8A2E580,2024-03-26,2024,2024-03,East,Store D,Online,Consumer,Apparel,Sneakers,17.75,6,0.0,106.5,0.252,26.84,Completed
4F6F9E39,2024-01-25,2024,2024-01,Central,Store B,Online,Corporate,Apparel,T-Shirt,14.32,4,0.11,50.98,0.224,11.42,Completed
7C3A053C,2024-11-07,2024,2024-11,East,Store D,Online,Consumer,Home,Desk,202.42,2,0.045,386.62,0.306,118.31,Completed
B58380A4,2025-03-18,2025,2025-03,Central,Store C,Offline,Consumer,Beauty,Conditioner,85.67,2,0.144,146.67,0.267,39.16,Completed
F72B6061,2025-03-06,2025,2025-03,East,Store B,Online,Consumer,Home,Cookware Set,245.07,2,0.03,475.44,0.286,135.98,Completed
7B4E31C6,2024-07-13,2024,2024-07,South,Store C,Offline,Consumer,Home,Lamp,79.08,1,0.259,58.6,0.295,17.29,Completed
A6D5F135,2024-11-07,2024,2024-11,Central,Store B,Offline,Consumer,Home,Desk,298.67,8,0.032,2312.9,0.228,527.34,Completed
D379E3D4,2025-01-23,2025,2025-01,South,Store C,Online,Consumer,Grocery,Olive Oil 500ml,2.28,2,0.225,3.53,0.296,1.04,Completed
47B85B93,2025-04-16,2025,2025-04,West,Store C,Offline,Consumer,Electronics,Smartphone,859.39,4,0.241,2609.11,0.213,555.74,Completed
8983AAFA,2024-09-22,2024,2024-09,East,Store A,Online,Consumer,Electronics,Smartwatch,513.13,4,0.138,1769.27,0.273,483.01,Completed
33906D84,2025-04-17,2025,2025-04,South,Store B,Online,Consumer,Electronics,Tablet,292.97,1,0.109,261.04,0.356,92.93,Completed
0FA889A1,2024-06-20,2024,2024-06,East,Store B,Online,Corporate,Grocery,Rice 5kg,9.13,4,0.0,36.52,0.202,7.38,Completed
43825E17,2024-04-28,2024,2024-04,Central,Store C,Online,Consumer,Home,Lamp,302.58,8,0.107,2161.63,0.302,652.81,Completed
132178D4,2024-06-07,2024,2024-06,South,Store B,Online,Corporate,Electronics,Tablet,235.9,2,0.085,431.7,0.24,103.61,Completed
F421B2AC,2025-01-29,2025,2025-01,North,Store D,Offline,Consumer,Beauty,Lipstick,29.13,2,0.065,54.47,0.206,11.22,Completed
136805E9,2025-04-22,2025,2025-04,Central,Store B,Online,Consumer,Electronics,Smartwatch,835.58,3,0.057,2363.86,0.214,505.87,Completed
1E4E1BE1,2024-09-11,2024,2024-09,North,Store C,Online,Consumer,Electronics,Smartwatch,592.55,4,0.051,2249.32,0.375,843.5,Completed
9C8BF253,2025-01-10,2025,2025-01,South,Store D,Online,Consumer,Electronics,Smartwatch,861.59,8,0.096,6231.02,0.393,2448.79,Completed
8C919B15,2024-03-15,2024,2024-03,East,Store A,Offline,Consumer,Home,Desk,76.71,2,0.135,132.71,0.266,35.3,Completed
6C6E26CB,2024-10-01,2024,2024-10,West,Store E,Offline,Consumer,Beauty,Serum,89.92,5,0.09,409.14,0.192,78.55,Completed
E4AC4BCB,2024-08-22,2024,2024-08,Central,Store B,Online,Consumer,Beauty,Lipstick,49.77,2,0.214,78.24,0.252,19.72,Completed
F8FA7423,2024-08-21,2024,2024-08,North,Store B,Offline,Consumer,Beauty,Serum,41.56,4,0.253,124.18,0.202,25.08,Completed
FA96DFDC,2024-04-11,2024,2024-04,South,Store A,Offline,Corporate,Beauty,Sunscreen,6.23,4,0.093,22.6,0.362,8.18,Completed
35339BDC,2024-12-02,2024,2024-12,Central,Store E,Offline,Consumer,Apparel,Dress,57.26,4,0.151,194.45,0.19,36.95,Completed
1E174188,2024-12-28,2024,2024-12,East,Store D,Offline,Consumer,Electronics,Headphones,890.12,1,0.185,725.45,0.273,198.05,Completed
FD2C11EC,2024-12-09,2024,2024-12,Central,Store C,Online,Consumer,Home,Cookware Set,46.89,5,0.162,196.47,0.279,54.82,Completed
5B8A0994,2025-02-05,2025,2025-02,South,Store A,Online,Consumer,Electronics,Headphones,445.27,1,0.143,381.6,0.299,114.1,Completed
BAC27087,2024-09-04,2024,2024-09,South,Store B,Online,Consumer,Grocery,Rice 5kg,10.94,2,0.082,20.09,0.302,6.07,Completed
6C9741CD,2025-04-05,2025,2025-04,Central,Store A,Offline,SMB,Grocery,Coffee 500g,12.08,3,0.108,32.33,0.241,7.79,Completed
27492870,2024-11-04,2024,2024-11,North,Store E,Offline,Corporate,Apparel,Jeans,59.98,4,0.144,205.37,0.262,53.81,Completed
75645837,2025-04-21,2025,2025-04,South,Store D,Online,Corporate,Home,Lamp,175.05,2,0.042,335.4,0.252,84.52,Completed
27D4DCB6,2024-08-09,2024,2024-08,South,Store B,Online,Consumer,Beauty,Moisturizer,60.44,1,0.083,55.42,0.232,12.86,Completed
55274F28,2025-01-13,2025,2025-01,South,Store A,Online,Consumer,Home,Chair,41.35,3,0.0,124.05,0.172,21.34,Returned
0342D1D3,2024-04-16,2024,2024-04,North,Store A,Online,Corporate,Grocery,Pasta 1kg,8.14,2,0.275,11.8,0.206,2.43,Completed
9E0F964D,2024-02-14,2024,2024-02,South,Store B,Offline,Consumer,Grocery,Pasta 1kg,44.88,8,0.156,303.03,0.311,94.24,Completed
C2D29463,2025-05-18,2025,2025-05,North,Store C,Online,Corporate,Home,Desk,315.04,3,0.233,724.91,0.179,129.76,Cancelled
52B819C3,2024-07-19,2024,2024-07,East,Store A,Offline,SMB,Apparel,Hoodie,100.82,5,0.056,475.87,0.196,93.27,Cancelled
A77DF2AA,2024-01-25,2024,2024-01,West,Store B,Offline,Consumer,Apparel,T-Shirt,122.49,5,0.123,537.12,0.278,149.32,Completed
D45FD1B8,2024-11-29,2024,2024-11,East,Store E,Online,Consumer,Electronics,Smartphone,244.57,3,0.136,633.93,0.359,227.58,Completed
2C786100,2025-05-18,2025,2025-05,North,Store D,Online,SMB,Grocery,Coffee 500g,31.84,2,0.107,56.87,0.189,10.75,Cancelled
9FF51581,2025-02-19,2025,2025-02,East,Store A,Offline,SMB,Home,Air Purifier,212.31,2,0.161,356.26,0.336,119.7,Completed
88243CA4,2025-06-17,2025,2025-06,West,Store C,Online,Consumer,Electronics,Headphones,488.04,3,0.169,1216.68,0.22,267.67,Completed
ABFEDB7B,2025-05-19,2025,2025-05,North,Store C,Online,Consumer,Electronics,Smartphone,393.17,3,0.157,994.33,0.201,199.86,Completed
54E3939B,2024-09-02,2024,2024-09,East,Store D,Offline,SMB,Apparel,Dress,17.16,8,0.128,119.71,0.258,30.89,Completed
02CFCC04,2024-05-06,2024,2024-05,Central,Store A,Offline,SMB,Grocery,Milk 1L,38.17,7,0.033,258.37,0.298,76.99,Completed
0711DECD,2024-02-05,2024,2024-02,Central,Store D,Online,SMB,Grocery,Eggs 12,13.66,4,0.123,47.92,0.271,12.99,Returned
E442A71B,2024-05-26,2024,2024-05,East,Store A,Online,Corporate,Grocery,Milk 1L,22.69,5,0.132,98.47,0.197,19.4,Completed
5592DF5A,2024-12-07,2024,2024-12,South,Store E,Offline,Consumer,Apparel,T-Shirt,83.11,4,0.1,299.2,0.221,66.12,Completed
C6C702A8,2025-05-06,2025,2025-05,North,Store A,Online,SMB,Home,Lamp,45.27,4,0.221,141.06,0.358,50.5,Completed
944A89D5,2024-01-01,2024,2024-01,North,Store A,Online,Corporate,Beauty,Sunscreen,30.98,5,0.05,147.16,0.231,33.99,Completed
B93A230A,2025-03-17,2025,2025-03,South,Store C,Offline,Consumer,Apparel,Jeans,71.92,4,0.146,245.68,0.383,94.1,Completed
132533F1,2025-02-16,2025,2025-02,East,Store D,Offline,Consumer,Beauty,Serum,15.88,6,0.111,84.7,0.281,23.8,Completed
0260F533,2025-01-08,2025,2025-01,East,Store B,Online,Corporate,Electronics,Tablet,868.54,3,0.121,2290.34,0.204,467.23,Completed
211197AB,2024-03-10,2024,2024-03,North,Store E,Online,Consumer,Home,Air Purifier,86.77,3,0.144,222.83,0.18,40.11,Completed
6F7871E5,2024-01-29,2024,2024-01,East,Store B,Offline,Consumer,Grocery,Olive Oil 500ml,32.51,10,0.0,325.1,0.2,65.02,Completed
E82B6202,2025-02-01,2025,2025-02,East,Store E,Online,Corporate,Grocery,Coffee 500g,13.11,4,0.1,47.2,0.266,12.56,Completed
BF0F1E1C,2024-12-12,2024,2024-12,West,Store A,Online,Corporate,Grocery,Rice 5kg,23.4,3,0.066,65.57,0.279,18.29,Completed
1FC9D5CB,2024-07-18,2024,2024-07,Central,Store C,Online,Consumer,Electronics,Headphones,858.76,2,0.154,1453.02,0.246,357.44,Completed
0C84C47E,2024-07-05,2024,2024-07,Central,Store B,Offline,Corporate,Electronics,Camera,933.3,4,0.202,2979.09,0.316,941.39,Completed
E9AC0298,2024-01-18,2024,2024-01,East,Store D,Online,Consumer,Apparel,Jeans,129.42,2,0.109,230.63,0.283,65.27,Completed
8D8DA0D0,2025-06-20,2025,2025-06,Central,Store C,Offline,Consumer,Home,Cookware Set,154.29,6,0.142,794.28,0.36,285.94,Completed
B0CAB06F,2025-03-27,2025,2025-03,West,Store C,Online,Consumer,Grocery,Coffee 500g,33.69,3,0.164,84.49,0.306,25.85,Completed
4B72686A,2025-06-10,2025,2025-06,North,Store D,Online,Consumer,Electronics,Tablet,759.56,5,0.091,3452.2,0.269,928.64,Completed
893E4F71,2025-03-17,2025,2025-03,North,Store E,Online,Consumer,Apparel,Sneakers,32.15,5,0.161,134.87,0.287,38.71,Completed
6BAF0FDC,2024-09-04,2024,2024-09,East,Store E,Offline,Corporate,Beauty,Serum,62.48,3,0.104,167.95,0.263,44.17,Completed
A3E24587,2025-04-01,2025,2025-04,West,Store C,Online,Consumer,Electronics,Camera,666.1,2,0.232,1023.13,0.248,253.74,Completed
A17AD9C1,2024-04-17,2024,2024-04,West,Store A,Offline,Consumer,Electronics,Smartphone,457.8,2,0.131,795.66,0.34,270.52,Completed
16E236BA,2024-12-29,2024,2024-12,East,Store D,Online,Consumer,Grocery,Eggs 12,16.74,6,0.155,84.87,0.363,30.81,Completed
92480FA5,2024-05-08,2024,2024-05,East,Store E,Online,Corporate,Electronics,Tablet,400.4,3,0.204,956.16,0.286,273.46,Completed
099C4B91,2024-07-30,2024,2024-07,West,Store A,Offline,Corporate,Home,Lamp,182.57,4,0.079,672.59,0.405,272.4,Completed
F0EF6795,2025-04-15,2025,2025-04,West,Store D,Online,Consumer,Grocery,Coffee 500g,42.58,3,0.18,104.75,0.325,34.04,Completed
6D0A4CC3,2024-08-17,2024,2024-08,North,Store C,Online,Consumer,Apparel,T-Shirt,61.63,4,0.063,230.99,0.229,52.9,Completed
753A6A9C,2025-04-27,2025,2025-04,East,Store E,Online,Consumer,Beauty,Sunscreen,73.15,4,0.106,261.58,0.265,69.32,Completed
2FFA7654,2024-11-19,2024,2024-11,South,Store E,Online,Corporate,Beauty,Shampoo,52.21,1,0.265,38.37,0.308,11.82,Completed
48FE1264,2024-06-07,2024,2024-06,East,Store C,Online,SMB,Beauty,Sunscreen,49.53,4,0.128,172.76,0.242,41.81,Cancelled
9B4DC3BB,2024-05-20,2024,2024-05,South,Store A,Offline,Consumer,Grocery,Coffee 500g,21.29,5,0.188,86.44,0.308,26.62,Completed
6FC8BE45,2024-01-02,2024,2024-01,North,Store C,Online,Consumer,Home,Chair,39.85,4,0.112,141.55,0.38,53.79,Cancelled
E4D19C44,2024-11-04,2024,2024-11,West,Store B,Offline,Corporate,Beauty,Conditioner,89.37,3,0.0,268.11,0.321,86.06,Completed
77D169CA,2025-03-28,2025,2025-03,East,Store B,Offline,Consumer,Apparel,Hoodie,42.44,3,0.217,99.69,0.241,24.03,Completed
E8203BF4,2024-05-01,2024,2024-05,Central,Store C,Offline,SMB,Home,Desk,130.43,1,0.295,91.95,0.33,30.34,Completed
B26FD6B0,2024-09-15,2024,2024-09,North,Store E,Online,SMB,Grocery,Milk 1L,4.85,6,0.154,24.62,0.275,6.77,Completed
C9D27F0B,2025-06-15,2025,2025-06,North,Store A,Offline,Corporate,Grocery,Pasta 1kg,38.35,3,0.206,91.35,0.272,24.85,Completed
14324C5F,2024-07-31,2024,2024-07,North,Store A,Offline,Corporate,Apparel,Dress,46.04,2,0.141,79.1,0.38,30.06,Completed
6A5F5310,2025-05-21,2025,2025-05,Central,Store D,Offline,Consumer,Beauty,Sunscreen,56.25,2,0.054,106.42,0.338,35.97,Completed
BDB5F977,2025-03-22,2025,2025-03,East,Store B,Online,Consumer,Electronics,Smartphone,867.59,3,0.045,2485.65,0.275,683.55,Completed
B8331BB2,2024-09-24,2024,2024-09,West,Store E,Online,Consumer,Home,Chair,96.01,2,0.303,133.84,0.425,56.88,Cancelled
80077DBA,2024-12-09,2024,2024-12,North,Store A,Online,Consumer,Home,Lamp,235.42,4,0.077,869.17,0.276,239.89,Completed
82BCF8F9,2024-02-05,2024,2024-02,West,Store D,Online,Consumer,Grocery,Coffee 500g,8.25,7,0.0,57.75,0.361,20.85,Completed
2CA209B8,2024-10-05,2024,2024-10,North,Store C,Online,Consumer,Electronics,Camera,765.87,3,0.244,1736.99,0.26,451.62,Completed
B2FEBD76,2025-02-14,2025,2025-02,Central,Store E,Online,Consumer,Grocery,Coffee 500g,44.43,5,0.024,216.82,0.181,39.24,Completed
B9CE32F3,2024-05-04,2024,2024-05,East,Store D,Online,Corporate,Home,Chair,262.68,2,0.21,415.03,0.249,103.34,Completed
F9E6D8DF,2024-01-28,2024,2024-01,Central,Store B,Online,Consumer,Apparel,T-Shirt,91.06,5,0.179,373.8,0.306,114.38,Completed
A8C80F9F,2024-01-16,2024,2024-01,West,Store C,Offline,SMB,Home,Chair,274.39,5,0.158,1155.18,0.194,224.1,Completed
1C3F9242,2024-03-27,2024,2024-03,East,Store D,Online,Consumer,Grocery,Pasta 1kg,23.43,8,0.075,173.38,0.227,39.36,Completed
A9A9E058,2024-05-08,2024,2024-05,North,Store C,Offline,Consumer,Grocery,Olive Oil 500ml,14.71,5,0.144,62.96,0.345,21.72,Completed
E07B1E82,2025-03-10,2025,2025-03,West,Store E,Online,Consumer,Electronics,Smartwatch,207.99,4,0.123,729.63,0.261,190.43,Completed
63694B5A,2024-09-04,2024,2024-09,West,Store B,Online,Consumer,Grocery,Eggs 12,31.65,6,0.1,170.91,0.318,54.35,Completed
9130C761,2024-10-16,2024,2024-10,East,Store E,Online,Consumer,Apparel,Hoodie,66.54,4,0.047,253.65,0.358,90.81,Completed
9AC1516B,2024-06-18,2024,2024-06,West,Store B,Online,Consumer,Electronics,Tablet,323.24,1,0.077,298.35,0.32,95.47,Completed
F36B358C,2024-06-10,2024,2024-06,Central,Store E,Online,Consumer,Beauty,Lipstick,12.37,4,0.109,44.09,0.229,10.1,Completed
D7ECBD5C,2024-10-25,2024,2024-10,West,Store A,Offline,Corporate,Home,Vacuum,93.48,6,0.0,560.88,0.243,136.29,Completed
CC0AF9C9,2025-02-06,2025,2025-02,West,Store D,Online,Consumer,Grocery,Rice 5kg,28.95,6,0.221,135.31,0.133,18.0,Completed
CFF2BF24,2024-04-07,2024,2024-04,East,Store B,Online,Consumer,Apparel,Dress,84.08,2,0.132,145.96,0.293,42.77,Completed
9B166492,2024-08-22,2024,2024-08,East,Store E,Online,Consumer,Electronics,Smartphone,817.06,1,0.0,817.06,0.338,276.17,Completed
82509D5A,2024-12-13,2024,2024-12,West,Store A,Online,SMB,Electronics,Laptop,799.85,2,0.209,1265.36,0.232,293.56,Completed
53B747C4,2025-06-02,2025,2025-06,Central,Store A,Online,SMB,Apparel,Dress,53.74,4,0.217,168.31,0.249,41.91,Completed
630A3F87,2024-05-25,2024,2024-05,West,Store E,Offline,Consumer,Home,Air Purifier,298.52,4,0.168,993.47,0.227,225.52,Completed
0A731CA2,2024-07-31,2024,2024-07,North,Store D,Online,Consumer,Beauty,Moisturizer,54.13,4,0.093,196.38,0.313,61.47,Completed
106FACB1,2024-11-03,2024,2024-11,South,Store C,Online,SMB,Home,Vacuum,124.85,5,0.118,550.59,0.227,124.98,Completed
69D20CED,2024-03-17,2024,2024-03,East,Store A,Online,Consumer,Electronics,Camera,598.79,3,0.182,1469.43,0.237,348.25,Completed
26228ACE,2024-11-26,2024,2024-11,East,Store B,Online,Corporate,Electronics,Camera,943.14,5,0.13,4102.66,0.245,1005.15,Completed
577B3F84,2025-06-10,2025,2025-06,Central,Store E,Offline,Corporate,Apparel,Jeans,124.71,6,0.111,665.2,0.338,224.84,Completed
0F8C0734,2024-05-27,2024,2024-05,Central,Store D,Online,Consumer,Apparel,T-Shirt,109.17,2,0.313,150.0,0.365,54.75,Completed
8B9DBDC8,2024-09-16,2024,2024-09,Central,Store E,Online,Consumer,Electronics,Camera,858.21,3,0.285,1840.86,0.288,530.17,Completed
0374EFF3,2024-03-04,2024,2024-03,East,Store A,Online,Consumer,Electronics,Smartwatch,604.16,3,0.113,1607.67,0.165,265.27,Completed
8CEC36E7,2024-10-06,2024,2024-10,West,Store D,Offline,Consumer,Beauty,Sunscreen,80.87,4,0.107,288.87,0.262,75.68,Completed
C4400415,2025-06-08,2025,2025-06,Central,Store C,Offline,Consumer,Beauty,Shampoo,14.68,3,0.048,41.93,0.191,8.01,Completed
B375C900,2024-10-19,2024,2024-10,North,Store B,Online,Consumer,Grocery,Pasta 1kg,9.65,3,0.165,24.17,0.302,7.3,Completed
A605410A,2024-04-25,2024,2024-04,South,Store C,Online,Consumer,Electronics,Laptop,267.73,5,0.136,1156.59,0.217,250.98,Cancelled
A3F2871A,2024-06-16,2024,2024-06,North,Store A,Online,SMB,Apparel,T-Shirt,122.19,3,0.188,297.65,0.322,95.84,Completed
F2BB73FC,2024-12-04,2024,2024-12,West,Store D,Online,Corporate,Electronics,Smartphone,559.46,6,0.145,2870.03,0.237,680.2,Cancelled
CDDBA8C0,2025-04-07,2025,2025-04,Central,Store B,Offline,Consumer,Grocery,Rice 5kg,44.94,2,0.197,72.17,0.246,17.75,Completed
64C73FCA,2024-09-01,2024,2024-09,North,Store D,Offline,Corporate,Beauty,Sunscreen,18.4,2,0.069,34.26,0.256,8.77,Completed
5BEFF353,2024-09-21,2024,2024-09,North,Store D,Online,Corporate,Beauty,Sunscreen,17.99,2,0.087,32.85,0.339,11.14,Completed
623F3712,2025-03-13,2025,2025-03,North,Store C,Offline,Consumer,Apparel,Jeans,36.26,2,0.211,57.22,0.258,14.76,Completed
AC4F3685,2024-02-26,2024,2024-02,West,Store A,Offline,Consumer,Electronics,Smartphone,237.32,5,0.137,1024.04,0.263,269.32,Completed
